Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
170065;412,642;15,1023;1,2556;-0,0425;353,8865;280,1209;2,1588;True;True;0,1414;0,9498;0,1061;343,5038;55,9344;280,0847;1,0807;-0,0672;0,1377;-143,5722;True;True;-0,2882;0,9168;0,0393;350,5905;122,8693;93,9201;0,1434;-0,2766;0,1694;-137,6347;
170070;412,667;15,1008;1,2547;-0,0364;354,5590;280,9820;1,8014;True;True;0,1484;0,9420;0,1055;347,8242;56,1761;279,4445;0,2191;-0,0271;-0,1170;-141,8549;True;True;-0,2851;0,9140;0,0463;349,7967;125,9085;93,4183;-0,0452;0,3869;0,4605;-138,0530;
170075;412,692;15,1000;1,2539;-0,0333;355,0561;280,8185;1,6412;True;True;0,1606;0,9433;0,0944;349,4686;55,7236;284,6315;0,3013;0,2758;-0,5934;-142,9647;True;True;-0,2848;0,9145;0,0495;352,3765;124,2165;94,0198;0,2107;-0,0757;0,1601;-137,8508;
170080;412,717;15,0980;1,2537;-0,0353;355,1684;277,3519;1,6144;True;True;0,1624;0,9420;0,0957;347,7706;57,9409;279,0225;-0,0672;-0,0616;0,0350;-142,4100;True;True;-0,2806;0,9172;0,0538;352,5192;125,1477;92,9074;-0,0223;0,2037;-0,0452;-136,9456;
170085;412,7421;15,0969;1,2530;-0,0405;355,7580;271,7570;1,6852;True;True;0,1611;0,9439;0,0922;344,5914;59,7198;281,0198;-0,2064;0,8689;-0,6672;-142,3862;True;True;-0,2722;0,9231;0,0505;352,7779;125,4441;93,8066;0,5651;0,3556;-0,1707;-136,2929;
170090;412,7671;15,0961;1,2524;-0,0463;356,2981;266,2371;1,8733;True;True;0,1495;0,9452;0,0980;349,6539;47,5398;283,9265;-0,9570;-0,4822;1,5139;-145,1304;True;True;-0,2706;0,9207;0,0508;351,1219;125,9366;91,7234;-0,0516;-0,0291;0,0163;-135,0023;
170095;412,7921;15,0950;1,2514;-0,0486;356,7029;264,0385;2,2935;True;True;0,1433;0,9412;0,1054;349,2753;47,9617;281,3135;-0,1574;0,1262;0,0358;-140,8136;True;True;-0,2777;0,9213;0,0495;351,1296;127,6787;88,9966;-0,3890;-0,0273;0,0138;-131,2845;
170100;412,8171;15,0942;1,2510;-0,0504;356,7190;261,9987;2,0306;True;True;0,1430;0,9414;0,1065;347,6746;47,2173;283,2430;-0,0125;-0,0058;0,0087;-141,8493;True;True;-0,2803;0,9237;0,0452;351,7256;126,6359;89,0452;-0,0154;0,0054;-0,0832;-130,6627;
170105;412,8422;15,0931;1,2509;-0,0499;356,7069;262,2894;2,0192;True;True;0,1417;0,9416;0,1091;347,8774;46,4333;283,2999;0,0190;-0,0220;0,0520;-142,4395;True;True;-0,2802;0,9251;0,0428;351,5191;125,2874;89,4554;-0,0275;-0,0177;-0,0248;-131,5009;
170110;412,8672;15,0918;1,2510;-0,0524;357,0034;262,5466;2,2015;True;True;0,1412;0,9420;0,1124;347,5222;46,7968;282,6910;0,0088;0,0234;0,0937;-142,4395;True;True;-0,2784;0,9232;0,0441;350,6410;124,9423;89,6092;0,0604;-0,0389;0,0782;-131,5009;
170115;412,8922;15,0919;1,2519;-0,0673;356,0629;260,0225;2,7065;True;True;0,1294;0,9390;0,1186;348,1228;43,4823;284,3724;-1,1084;-0,0690;0,0670;-141,1784;True;True;-0,3215;0,9312;0,0382;358,1803;114,8441;89,6609;-5,7020;1,3800;-0,8673;-132,6423;
170120;412,9172;15,0948;1,2530;-0,0997;354,8420;255,8215;4,9841;True;True;0,0967;0,9462;0,1277;350,4249;39,2307;286,1150;-1,1882;0,5735;0,1171;-143,0220;True;True;-0,3715;0,9921;0,0124;16,7308;87,0249;78,0808;0,2921;-0,4064;-0,8598;-130,6835;
170125;412,9423;15,0974;1,2544;-0,1324;353,1784;252,3090;6,2039;True;True;0,0619;0,9562;0,1388;348,7521;37,4893;288,9634;-1,9557;0,4153;0,3285;-146,2696;True;True;-0,3667;1,0040;-0,0323;19,7027;71,7167;70,9686;-0,8900;1,2446;-2,1722;-139,2119;
170130;412,9673;15,0980;1,2562;-0,1631;350,7927;250,1825;7,4737;True;True;0,0209;0,9706;0,1493;345,0482;34,6380;292,6868;-0,6643;0,0178;0,2746;-150,3031;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-143,6115;
170135;412,9923;15,0924;1,2544;-0,1806;348,2954;248,7859;8,3958;True;True;-0,0080;0,9801;0,1588;342,1358;28,6204;283,0072;-0,9210;0,5898;-0,3330;-149,7031;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;180,0000;0,0000;0,0000;0,0000;-147,2177;
